url,UN/LOCODE,country,UN_code,ISO2,ISO3,city_or_location,port_name,local_port_name,lat,lon,authority_name,address,phone,fax,website,email
https://psma-gies.fao.org/designated-ports/view/e61549ac-3260-488b-b249-75c644835b1f,–,Iceland,352,IS,ISL,Ísafjörður,Port of Ísafjörður,–,N66°4'12'',W23°7'26'',Port Authority of Ísafjörður,"Hafnarhúsinu, Ásgeirsbakka, 400 Ísafjörður",+354 4508080,+354 4564523,–,is-isahofn@isafjordur.is
https://psma-gies.fao.org/designated-ports/view/0b9dfd1c-648a-49cc-ad7d-98a67580aba7,–,Iceland,352,IS,ISL,Ólafsfjörður,Port of Ólafsfjörður,–,N66°4'29'',W18°38'54'',Port Authority of Fjallabyggð,"Ólafsvegur 4, 625 Ólafsfirði",+354 4649100,+354 4649101,–,fjallabyggd@fjallabyggd.is
https://psma-gies.fao.org/designated-ports/view/92d81d11-82d6-4a08-a2aa-1e31a798ea4e,–,Iceland,352,IS,ISL,Ólafsvík,Port of Ólafsvík,–,N64°53'48'',W23°42'11'',Port Authority of Snæfellsbær,"Klettsbúð 4, 360 Snæfellsbær",+354 4336900,+354 4336901,–,snb@snb.is
https://psma-gies.fao.org/designated-ports/view/7fad56c2-c998-4271-8017-16b2a81ef698,–,Iceland,352,IS,ISL,Þorlákshöfn,Port of Þorlákshöfn,–,N63°51'37'',W21°22'5'',Port Authority of Þorlákshöfn,"Hafnarbakki 8, 815 Þorlákshöfn",+354 4803602,+354 4833528,–,hofn@olfus.is
https://psma-gies.fao.org/designated-ports/view/49f24fa6-552c-4e19-a035-f184b1301321,–,Iceland,352,IS,ISL,Þórshöfn,Port of Þórshöfn,–,N66°11'46'',W15°20'9'',Port Authority of Langaneshafnir,"Fjarðarvegur 3, 680 Þórshöfn",+354 4681220,+354 4681323,–,sveitarstjori@langanesbyggd.is
https://psma-gies.fao.org/designated-ports/view/b614b645-8695-4f5b-9400-0ebfd51d47d9,–,New Zealand,554,NZ,NZL,Dunedin,Port Otago,Port Otago Ltd,–,–,Port Otago Ltd,"Port Otago Limited PO Box 8, Port Chalmers 9023, New Zealand",+64 3 472 7890,+64 3 472 7891,–,pol@portotago.co.nz
https://psma-gies.fao.org/designated-ports/view/a5632e81-9bc5-493a-846b-8183c7e874cf,–,Australia,36,AU,AUS,Port Pirie,Port Pirie,–,S33°10'0'',E138°1'59'',Flinders Port,Port Pirie Harbour,+61 8 8447 0611,+61 8447 0603,–,portops-adl@flindersports.com.au
https://psma-gies.fao.org/designated-ports/view/15c6a732-062d-4f4b-a84e-ae922744a8bb,–,New Zealand,554,NZ,NZL,New Plymouth,Port Taranaki,Port Taranaki,–,–,Port Taranaki Ltd,Port Taranaki Limited     2-8 Bayly Road     PO Box 348     New Plymouth 4340     New Zealand,+64 6 7510200,+64 6 7510886,–,info@porttaranaki.co.nz
https://psma-gies.fao.org/designated-ports/view/d0e99022-f7d8-470d-8fef-b6da8030ba02,–,Vanuatu,548,VU,VUT,"Port Vila, Efate",Port Vila,Lapetasi,–,–,Ports and habour department,PMB 9046 Port Vila Vanuatu,+678 22339,+678 22475,–,–
https://psma-gies.fao.org/designated-ports/view/8c8ebd01-75e2-4325-b015-e58cee44ba1c,–,Australia,36,AU,AUS,Point Samson,Port Walcott,–,S20°37'0'',E117°10'59'',Pilbara Ports Authority,–,+61 (08) 6217 7112,–,–,–
https://psma-gies.fao.org/designated-ports/view/fa24a770-6408-47e4-88e3-00e9cd7166a4,–,Australia,36,AU,AUS,Yamba,Port Yamba,–,S29°25'0'',E153°22'0'',Port Authority of New South Wales,–,+61 02 9296 4999,–,–,enquiries@portauthoritynsw.com.au
https://psma-gies.fao.org/designated-ports/view/a6cd3740-58cb-4ec2-b1e8-7757bf39503d,–,France,250,FR,FRA,France,Port-la-Nouvelle,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/0256c910-4b74-43f6-a349-3e28cb1da710,–,United Kingdom,826,GB,GBR,Portavogie,Portavogie,–,–,–,Northern Ireland Fishery Harbour Authority,"NIFHA Offices The Harbour, Portavogie BT22 1EA",+44 028 427 71470,–,–,–
https://psma-gies.fao.org/designated-ports/view/f84f35a4-28f2-49fa-b980-a5111626d9ec,–,Cabo Verde,132,CV,CPV,Sal Island,Porto da Palmeira,–,N16°45'8'',W22°59'0'',EDMAR SANTOS - ADMINISTRADOR - Edmar.Santos@enapor.cv,PALMEIRA - iLHA DO SAL - CABO VERDE,+238 41 52 10,+238 41 13 48,–,porto.palmeira@enapor.cv
https://psma-gies.fao.org/designated-ports/view/672b1fee-4793-49e0-ae56-cc61267b9682,–,Cabo Verde,132,CV,CPV,SANTIAGO ISLAND,PORTO DA PRAIA,–,N14°54'51'',W23°30'6'',NELSON FREIRE - Nelson.Freire@enapor.cv,C.P. 87 - Praia Ilha de Santiago - República de Cabo Verde,+238 260 90 60,+238 263 38 99,–,portopraia@enapor.cv
https://psma-gies.fao.org/designated-ports/view/5dff084d-d0cc-441b-a72d-e66b22fa608e,–,Angola,24,AO,AGO,Luanda,Porto de Luanda,–,–,–,Director Geral,"Largo 4 de Fevereiro, CX Postal 1224-C1-Angola",+244 949591616,+244 949 591 515,–,fiscalizacao@portoluanda.co.ao
https://psma-gies.fao.org/designated-ports/view/e8546acb-fc58-4877-b936-33067aa46fbc,–,Angola,24,AO,AGO,Benguela,Porto do Lobito,–,–,–,Director Geral,"Baía do Lobito, Província de Benguela, Angola",+244 924 058 387,+244 27222 2717,–,marketing@eplobito.net
https://psma-gies.fao.org/designated-ports/view/762d55bd-4d08-44c7-8a7e-649100ec2677,–,Cabo Verde,132,CV,CPV,–,PORTO GRANDE,–,N16°35'16'',W25°0'3'',Administrador Delegado - EDMAR SANTOS,"Av. Marginal, C.P. 82 Mindelo São Vicente - Cabo Verde",+238 +(238) 230 75 00,+238 + (238) 232 14  33,–,portogrande@enapor.cv
https://psma-gies.fao.org/designated-ports/view/7c1caa60-6242-4fab-95a0-2649fe1d8472,–,New Zealand,554,NZ,NZL,Auckland,Ports of Auckland Ltd,Princes and Queens Wharf,–,–,Ports of Auckland,"PO Box 1281, Shortland Street  Auckland 1140  New Zealand",+64 9 348 5000,–,–,customerservice@poal.co.nz
https://psma-gies.fao.org/designated-ports/view/dc917684-707b-4cf9-9ee6-60a61acceefd,–,United Kingdom,826,GB,GBR,Portsmouth,Portsmouth,–,–,–,"Portsmouth International Port Operators: MMD, Brittany Ferries, Condor Ferries, LD Lines, Wightlink, Portsmouth Handling (Stevedores) Royal Navy","Port Manager’s Dept Harbour Offices, Whale Island Way George Byng Way, Portsmouth PO2 8EB",+44 023 9229 7391,–,–,info@portsmouth-port.co.uk
https://psma-gies.fao.org/designated-ports/view/43ed64c4-440c-4589-818d-eaf5456bb665,–,Ecuador,218,EC,ECU,"PROVINCIA DEL GUAYAS, CANTÓN GUAYAQUIL",PRIMATIERRE S.A.,PRIMATIERRE,S2°13'19'',W79°53'13'',ING. FERNANDEZ HINGTON MANUEL IGNACIO,"BARRIO CUBA, GENERAL ROBLES 415 Y FRANCISCO SEGURA",+593 04 2440380,–,–,kalvarado@ferhing.com
https://psma-gies.fao.org/designated-ports/view/bedad0d4-eaae-4fc0-9524-82f2436cf2db,–,New Zealand,554,NZ,NZL,Timaru,PrimePort,–,–,–,PrimePort Ltd,"PrimePort Ltd PO Box: 544,  Timaru,  New Zealand",+64 3 687 2700,+64 3 687 2709,–,info@primeport.co.nz
https://psma-gies.fao.org/designated-ports/view/07c7451a-41f4-4aca-822f-31c97ba41069,–,Canada,124,CA,CAN,"54.3150° N, 130.3208° W","Prince Rupert, BC",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a4eb4743-5501-4cce-902f-48455a580473,–,Ecuador,218,EC,ECU,GUAYAQUIL – PARROQUIA POSORJA,PROCESADORA POSORJA PROPOSORJA S.A.,PROPOSORJA,S2°43'27'',W80°14'37'',ING. LEONARDO AGUIRRE PINCAY / GERENTE DE FLOTA,GUAYAS / GUAYAQUIL / POSORJA / BARRIO 8 DE JULIO MZ 70 SOLAR 2 JUNTO A LA PLANTA DE NIRSA,+593 4 2067069,–,–,laquirre@nirsa.com
https://psma-gies.fao.org/designated-ports/view/4d06add8-e57a-447f-b8e6-899d4b729e26,–,Panama,591,PA,PAN,"PANAMA OESTE, RODMAN",PSA RODMAN,PSA RODMAN,N8°57'0'',W79°34'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"PANAMA OESTE, RODMAN",+507 511-6000,–,–,merp@arap.gob.pa
https://psma-gies.fao.org/designated-ports/view/756ac1e5-799b-4d9a-bd45-97e074405b1d,–,Thailand,764,TH,THA,"11 Rat Burana District. Rat Burana Area, Bangkok 10140",Public Warehouse Organization port (2 storehouse port No. 27 A),–,–,–,Fishery Inspection Regional Center 3 (Bangkok),"Pat-Sa-Du building, Floor 2 , Thai Port, Kwang Khlong Toei, Khet Khlong Toei, Bangkok",+66 26718794,+66 26727901,–,psmfishtrade@gmail.com
https://psma-gies.fao.org/designated-ports/view/1e9e9882-2bbd-4ac6-b05e-a7d4fb0f4511,–,Panama,591,PA,PAN,"CHIRIQUI, PUERTO ARMUELLES",PUERTO ARMUELLES,PUERTO ARMUELLES,N8°16'0'',W82°51'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"PUERTO ARMUELLES, CHIRIQUI",+507 511-6000,–,–,merp@arap.gob.pa
https://psma-gies.fao.org/designated-ports/view/2b0ce051-710f-48fa-a5b4-ee97c8472052,–,Panama,591,PA,PAN,"PANAMA CENTRO, BALBOA",PUERTO BALBOA,PUERTO BALBOA,N8°57'0'',W79°33'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"PANAMA CENTRO, BALBOA",+507 511-6000,–,–,merp@arap.gob.pa
https://psma-gies.fao.org/designated-ports/view/00662b30-1672-4ca2-a096-291d937a7d75,–,Costa Rica,188,CR,CRI,Caldera,Puerto Caldera,Puerto Caldera,S0°0'0'',W0°0'0'',–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/b8690d3b-b61d-4d19-8802-1fa5931733ff,–,Mexico,484,MX,MEX,"PUERTO CHIAPAS, CHIAPAS",PUERTO CHIAPAS,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/8c15ea0d-65e8-407c-bb75-af1943308c74,–,Panama,591,PA,PAN,"COLON, CRISTOBAL",PUERTO CRISTOBAL,PUERTO CRISTOBAL,N9°21'0'',W79°54'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"CRISTOBAL, COLON",+507 511-6000,–,–,merp@arap.gob
https://psma-gies.fao.org/designated-ports/view/8266edfd-5347-4a06-b10c-c52cc3373bd0,–,Peru,604,PE,PER,DEPARTAMENTO DE ANCASH,PUERTO DE CHIMBOTE,–,S9°6'52'',E78°36'26'',AUTORIDAD PORTUARIA REGIONAL DE ANCASH,–,+51 43 467 009,–,–,–
https://psma-gies.fao.org/designated-ports/view/6634b4f2-c7cb-43da-b2e1-ea6b6533057b,–,Peru,604,PE,PER,DEPARTAMENTO DE MOQUEGUA,PUERTO DE ILO,–,S17°38'18'',E71°27'0'',AUTORIDAD PORTUARIA NACIONAL – APN,–,+51 16309600,–,–,–
https://psma-gies.fao.org/designated-ports/view/c9ad9a95-df9d-437e-a46e-b5eff407fa56,–,Peru,604,PE,PER,DEPARTAMENTO DE PIURA,PUERTO DE PAITA,–,S5°2'18'',E81°13'6'',AUTORIDAD PORTUARIA NACIONAL – APN,–,+51 16309600,–,–,–
https://psma-gies.fao.org/designated-ports/view/93b7551e-fb27-45ed-aba5-bddadc9c3530,–,Peru,604,PE,PER,DEPARTAMENTO DE ICA,PUERTO DE PISCO,–,S13°42'18'',E76°17'27'',AUTORIDAD PORTUARIA NACIONAL – APN,–,+51 16309600,–,–,–
https://psma-gies.fao.org/designated-ports/view/a5cb862b-9ee3-4d64-b920-c284d76dcda3,–,Spain,724,ES,ESP,CANARIAS,PUERTO DEL ROSARIO (NO PIF),–,–,–,"SUBDIRECCION GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL - SECRETARIA GENERAL DE PESCA - MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACION","C/ Velázquez, 147 28071 MADRID ESPAÑA",+34 913471949,–,–,iuu_slo_esp@mapa.es
https://psma-gies.fao.org/designated-ports/view/35ef213b-4caa-4bc1-ba2a-cc1b57f4616c,–,Costa Rica,188,CR,CRI,GOLFITO,PUERTO GOLFITO,–,–,–,INSTITUTO COSTARRICENSE DE PUERTOS DEL PACÍFICO,–,+506 2634-91 0,+506 2775-3252,–,tgolfito@incop.go.cr
https://psma-gies.fao.org/designated-ports/view/f99aacca-de72-45ea-b0f0-cfeb5e35842d,–,Panama,591,PA,PAN,"PANAMA OESTE, VACAMONTE",PUERTO VACAMONTE,PUERTO VACAMONTE,N8°52'0'',W79°40'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"PANAMA OESTE, VACAMONTE",+507 511-6000,–,–,merp@arap.gob.pa
https://psma-gies.fao.org/designated-ports/view/c6b8a635-7558-4c72-8104-166e05b9b77f,–,Chile,152,CL,CHL,PUERTO WILLIAMS,PUERTO WILLIAMS,–,–,–,SERVICIO NACIONAL DE PESCA Y ACUICULTURA,Teniente Muñoz N°104,+56 (61) 2621106,–,–,vms@sernapesca.cl
https://psma-gies.fao.org/designated-ports/view/3071655e-fea3-4bf1-83ce-9576e6583899,–,Chile,152,CL,CHL,PUNTA ARENAS,PUNTA ARENAS,–,–,–,SERVICIO NACIONAL DE PESCA Y ACUICULTURA,21 de Mayo N° 1490,+56 (61) 2241668,–,–,vms@sernapesca.cl
https://psma-gies.fao.org/designated-ports/view/3eaff25e-ff2b-4f92-abbd-89c84ddb4f6c,–,"Korea, Republic of",410,KR,KOR,"Pyeongtaek,Dangjin","Pyeongtaek,Dangjin Port",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/cd2d0abf-fd5f-40d6-b961-12db2ce7f7f4,–,Papua New Guinea,598,PG,PNG,RABAUL,RABAUL,RABAUL,S4°11'29'',E152°10'37'',PNG PORTS CORPORATION LIMITED,"P. O. BOX 492
RABAUL
EAST NEW BRITAIN PROVINCE
PAPUA NEW GUINEA",+675 9821823,+675 9821823,www.fisheries.gov.pg,nfa@fisheries.gov.pg
https://psma-gies.fao.org/designated-ports/view/7cf9a5f9-cf40-4207-8899-4f63e1566b44,–,Italy,380,IT,ITA,Ravenna,Ravenna,–,–,–,Direzione Marittima di Ravenna,"via Antico Squero n.5, 48121 (sede Darsena Ravenna)",+39 0544443011,–,–,cpravenna@mit.gov.it
https://psma-gies.fao.org/designated-ports/view/feb2226a-91e9-4916-8fcf-34693b6a970c,–,Italy,380,IT,ITA,Reggio Calabria,Reggio Calabria,–,–,–,Direzione Marittima di Reggio Calabria,Piazzale porto n. 2 - 89100 Reggio Calabria (RC),+39 0965656111,–,–,cpreggio@mit.gov.it
https://psma-gies.fao.org/designated-ports/view/fd7dec62-b97d-4525-ba0b-bbab4006c349,–,Spain,724,ES,ESP,GALICIA,RIBEIRA,–,N42°33'38'',W8°59'8'',"SUBDIRECCIÓN GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/1ba5942e-a014-4aa7-bab4-d572c438b763,–,Croatia,191,HR,HRV,North Adriatic,Rijeka,Rijeka,–,–,–,–,+385 51214031,–,–,Rijeka.pomorskipromet@pomorstvo.hr
https://psma-gies.fao.org/designated-ports/view/c6b358b8-9f85-45c8-9fe8-854a42b6ae48,–,Nigeria,566,NG,NGA,Port Harcourt,Rivers Port Complex,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/fb8c48b7-c2fb-4ec1-a1da-cf59c81fe246,–,France,250,FR,FRA,France,Rochefort sur Mer,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9aa0baf1-b2b2-46de-936e-8f116db78def,–,France,250,FR,FRA,France,Roscoff,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a927281b-ceb6-42d5-bdd1-3b1c0f3b44f5,–,Germany,276,DE,DEU,Rostock,Rostock,–,N54°5'6'',E12°7'4'',"Landesamt für Landwirtschaft, Lebensmittelsicherheit und Fischerei MV, Abt. Fischerei",Thierfelder Straße 18 18059 Rostock Germany,+49 38140350,+49 3814001510,–,poststelle@lallf.mvnet.de
https://psma-gies.fao.org/designated-ports/view/84775e42-259a-4b38-b0c4-6e2798221439,–,Norway,578,NO,NOR,Rypefjord,Rypefjord,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/205e79db-a53e-42d4-86ec-29a86f87af9d,–,Sweden,752,SE,SWE,5756N 01134E,Rönnäng,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/1b157181-5f72-495a-b3bd-91aaeb16b9da,–,Thailand,764,TH,THA,"50 Moo 4, Bangchak, Phra Pradaeng, Samut Prakan 10130",Sabasathaporn Company Limited port (21B),–,–,–,Fishery Inspection Regional Center 3 (Bangkok),"Pat-Sa-Du building, Floor 2 , Thai Port, Kwang Khlong Toei, Khet Khlong Toei, Bangkok",+66 26718794,+66 26727901,–,psmfishtrade@gmail.com
https://psma-gies.fao.org/designated-ports/view/1ce5b543-3436-4354-bb1d-e5bdd908f54a,–,Morocco,504,MA,MAR,MAROC,SAFI VILLE,–,S0°0'0'',W0°0'0'',Délégation des Pêches Maritimes de SAFI,–,212,212,–,mustapha.marjane@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/bbc9309d-2ba3-4805-863f-6c7270b1f9c8,–,France,250,FR,FRA,France,Saint-Malo,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/fc4d84bc-99fb-4627-9ece-f823b1a2bdc9,–,France,250,FR,FRA,Saint Pierre et Miquelon,Saint-Pierre,–,S0°0'0'',W0°0'0'',–,"Saint-Pierre 97500
St. Pierre et Miquelon",–,–,–,–
https://psma-gies.fao.org/designated-ports/view/4682b2d5-4b85-40ce-82ab-e74d94eef55f,–,Ecuador,218,EC,ECU,GUAYAQUIL – PARROQUIA POSORJA,SALICA DEL ECUADOR,SALICA,S2°41'50'',W80°14'44'',JOSE REMIGIO CISNEROS PAZMIÑO,NERI CHAYEN SOLAR 1-2 Y FICUS,+593 04 600 6990,–,–,agente@ecuanautica.com.ec
https://psma-gies.fao.org/designated-ports/view/18a51be8-dc78-439d-937e-0e7e55a35ebb,–,Canada,124,CA,CAN,4428N 06336W,"Sambro, NS",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/4b422371-2868-45fb-9279-f906f4d966ee,–,"Korea, Republic of",410,KR,KOR,Samcheok,Samcheok Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/c331ef76-d0bf-4b3a-b236-f6590221e508,–,"Korea, Republic of",410,KR,KOR,Samcheonpo,Samcheonpo Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/8565e7b8-486f-4e71-9894-02ce747f65cd,–,Trinidad and Tobago,780,TT,TTO,San Fernando,San Fernando,King's Whart is the area within the port of San Fernando that services foreign fishing vessels,N10°16'59'',W61°28'16'',–,–,+1 868 223 4351,+1 868 627 9886,–,ralfred@mowt.gov.tt
https://psma-gies.fao.org/designated-ports/view/454d1ca1-20e2-48a2-a3bb-f3f693cd3fc0,–,Chile,152,CL,CHL,SAN VICENTE,SAN VICENTE,–,–,–,SERVICIO NACIONAL DE PESCA Y ACUICULTURA,"Alto Horno Nº 515, sector Higueras, Talcahuano",+56 (41) 3169000,–,–,vms@sernapesca.cl
https://psma-gies.fao.org/designated-ports/view/7cfbde36-c98a-430f-b983-5fe29f691627,–,Spain,724,ES,ESP,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,–,N28°29'36'',W16°12'26'',"SUBDIRECCIÓN GENERAL DE CONTROL E INSPECCIÓN  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/7895828e-d582-40eb-af56-073a7749d1ce,–,Spain,724,ES,ESP,CANTABRIA,SANTANDER,–,N43°27'3'',W3°49'14'',"SUBDIRECCIÓN GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/0a1b1d02-3056-4a0e-a83f-384593b8ba18,–,Cuba,192,CU,CUB,"Φ-19°58'0""N. ʎ-75°52'30"" W",SANTIAGO DE CUBA,–,–,–,A.M.T.O,Jesus Menendez Esquina Enramada Centro de Negocios Santiago de Cuba,–,–,–,pd@apsc.transnet.cu
https://psma-gies.fao.org/designated-ports/view/68bb1ca1-af9f-4bac-9126-3b307228b811,–,Japan,392,JP,JPN,Nagasaki,Sasebo,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/fac7dda6-fb2c-4445-850c-5eac4cb25c3e,–,Thailand,764,TH,THA,"116 Moo 3, Tammalang, Mueang Satun, Satun 91000",Satun Fishing port,–,–,–,Fishery Inspection Regional Center 9 (Satun),"Satun Fish Inspection Office, Tammalang, Mueang Satun, Satun 91000",+66 74710620,+66 74710621,–,satun.aaio@gmail.com
https://psma-gies.fao.org/designated-ports/view/ccca7ef0-fc90-4353-a7e3-63b05ec1dc96,–,United Kingdom,826,GB,GBR,Scalloway,Scalloway,Scalloway Harbour,–,–,Shetland Islands Council,Scalloway Harbour Office Saga Buildings Blacksness Pier Scalloway ZE1 0TQ,+44 01595744221,+44 01595880566,–,scalloway.harbour@shetland.gov.uk
https://psma-gies.fao.org/designated-ports/view/a84d1848-698f-40aa-a05d-ae68f339ed1b,–,United Kingdom,826,GB,GBR,Scarborough,Scarborough,Scarborough Harbour,–,–,Scarborough Borough Council,"Harbour Office, 18 West Pier, Scarborough, YO11 1PD",+44 01723 373530,+44 08701911327,–,port.services@scarborough.gov.uk
https://psma-gies.fao.org/designated-ports/view/b6675f4a-ed34-442b-bc04-206ba98aa915,–,Netherlands,528,NL,NLD,Scheveningen,Scheveningen,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/0ff0f818-96a4-425b-88cc-f5f25b9ebf0a,–,United Kingdom,826,GB,GBR,Scrabster,Scrabster,–,–,–,Scrabster Harbour,"Harbour Office, Scrabster Nr Thurso, Caithness KW14 7UJ",+44 1847 892779,+44 1847 892353,–,harbour@scrabster.co.uk
https://psma-gies.fao.org/designated-ports/view/4038fa1b-7da3-4ff5-9c03-a63e0c1ac254,–,Norway,578,NO,NOR,Selje,Selje,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/982b1310-17f0-4c25-97b1-8eb05c4c4b5a,–,Japan,392,JP,JPN,Miyagi,Sendaishiogama,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/0a6ab751-0e19-4463-b9b0-16047a615dae,–,Norway,578,NO,NOR,Senjahopen,Senjahopen,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/d87ab594-fd89-4266-a0b7-b23d3214d3d7,–,"Korea, Republic of",410,KR,KOR,Seogwipo,Seogwipo Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/bfce714e-3885-4c64-a05d-c63ba8383f68,–,"Korea, Republic of",410,KR,KOR,Seoul,Seoul Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9b81f3f2-f153-4594-9bc4-4d3de39c21d9,–,Japan,392,JP,JPN,Hiroshima,Setoda,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/79ecf6ff-a859-4087-a3fe-d7c9e926bd1c,–,Portugal,620,PT,PRT,Setúbal,Setúbal,–,–,–,"Administração do Porto de Setúbal e Sesimbra, SA",Praça da República 2904-508 Setúbal,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/fb8c9396-5236-4780-ae06-b20d3c5cd575,–,Canada,124,CA,CAN,"43.7644° N, 65.3240° W","Shelbourne, NS",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/2f0d2e11-a4f0-4c55-b391-2edf257666d2,–,Japan,392,JP,JPN,Horoshima,Shigei,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/3248d7dc-5e63-4e03-b617-636b08b201f6,–,Japan,392,JP,JPN,Shizuoka,Shimizu,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/951d598c-1a02-4547-8863-d07092e7e1d9,–,Kenya,404,KE,KEN,SHIMONI,SHIMONI,SHIMOMI,S4°38'52'',E30°22'47'',KENYA FISHERIES SERVICE,P. O. BOX 48511 - 00100 NAIROBI,–,–,www.kefs.go.ke,info@kefs.go.ke
https://psma-gies.fao.org/designated-ports/view/46cb4976-85ee-4bf1-bbad-950d6aebab0e,–,Japan,392,JP,JPN,Yamaguchi,Shimonoseki,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/c6325f71-dc87-4f45-a6bf-1c69784775c0,–,United Kingdom,826,GB,GBR,Shoreham,Shoreham,–,–,–,Shoreham Port Authority,"Nautilus House 90-100 Albion Street, Southwick Brighton, Sussex BN42 4ED",+44 01273 598100,+44 01273 592492,–,info@shoreham-port.co.uk
https://psma-gies.fao.org/designated-ports/view/68419b68-3b79-4908-b75b-b94bd861635e,–,Myanmar,104,MM,MMR,Yangon,Shwe Zin Yaw Hein Port,Shwe Zin Yaw Hein Jetty,N16°50'14'',E96°6'43'',Department of Fisheries,"Haling River Street, Kannar (West), No-3, Ward, Hlaing Township, Yangon",+95 9450249470,–,–,fmdnpt@gmail.com
https://psma-gies.fao.org/designated-ports/view/5d3f05f2-e8fd-4e17-aa88-dacb1139cde2,–,Sweden,752,SE,SWE,5533N 01421E,Simrishamn,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a8db16d0-a7a4-4a57-9fc4-4d08bcd39d69,–,Portugal,620,PT,PRT,Sines,Sines,–,–,–,"Administração do Porto de Sines, SA",Apartado 16 EC Sines 7521-953 Sines,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/770b5d2c-6829-46e6-836a-c668ead4e093,–,Norway,578,NO,NOR,Sirevåg,Sirevåg,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/e81a5175-4517-4eb8-a3f9-03df72ee75d2,–,Denmark,208,DK,DNK,Kattegat,Skagen,–,N57°43'10'',E10°35'3'',Port of Skagen,"Havnevagtvej 30, DK- 9990 Skagen",+45 98441346,–,–,–
https://psma-gies.fao.org/designated-ports/view/07d09576-539b-472c-bcfe-78c79593c242,–,Norway,578,NO,NOR,Skudeneshavn,Skudeneshavn,–,–,–,–,–,–,–,–,–
